95	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	100
85	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	92
85	88	92	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	78	79	80	85	88	92
85	88	92	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	68	69	70	85	88	92
85	88	92	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	58	59	60	85	88	92
85	88	92	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	50	51	52	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	20	26	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	1	20	20	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	20	20	20	25	20	20	20	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	20	20	26	20	20	20	20	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	20	20	1	1	1	1	26	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	20	20	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	20	27	20	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	1	1	1	20	25	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	20	20	27	1	1	1	1	1	29	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	20	26	20	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	26	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	1	1	1	1	1	1	1	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85	88	92
85	88	92	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	85	88	92
88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
